Open,High,Low,Close,Adj Close,Volume,Date
245.97999572753906,251.2100067138672,245.9499969482422,250.17999267578125,228.4036102294922,126925200,2019-01-02
248.22999572753906,248.57000732421875,243.6699981689453,244.2100067138672,222.95326232910156,144140700,2019-01-03
247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,230.42124938964844,142628800,2019-01-04
252.69000244140625,255.9499969482422,251.69000244140625,254.3800048828125,232.23806762695312,103139100,2019-01-07
256.82000732421875,257.30999755859375,254.0,256.7699890136719,234.42001342773438,102512600,2019-01-08
257.55999755859375,258.9100036621094,256.19000244140625,257.9700012207031,235.51556396484375,95006600,2019-01-09
256.260009765625,259.1600036621094,255.5,258.8800048828125,236.3463897705078,96823900,2019-01-10
257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,236.43765258789062,73858100,2019-01-11
256.8599853515625,258.29998779296875,256.4100036621094,257.3999938964844,234.9951934814453,70908200,2019-01-14
257.82000732421875,260.70001220703125,257.80999755859375,260.3500061035156,237.6884002685547,85208300,2019-01-15
260.8299865722656,261.9700012207031,260.6000061035156,260.9800109863281,238.2635955810547,77636700,2019-01-16
260.010009765625,263.9200134277344,259.9599914550781,262.9599914550781,240.07119750976562,96118400,2019-01-17
264.9800109863281,266.9800109863281,263.0,266.4599914550781,243.2665252685547,127900300,2019-01-18
264.82000732421875,265.05999755859375,261.05999755859375,262.8599853515625,239.97988891601562,115531200,2019-01-22
264.010009765625,264.7900085449219,260.6600036621094,263.4100036621094,240.48204040527344,86030300,2019-01-23
263.2099914550781,264.20001220703125,262.0799865722656,263.54998779296875,240.60987854003906,59204100,2019-01-24
265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,242.64576721191406,96883400,2019-01-25
263.3900146484375,263.8299865722656,261.7900085449219,263.760009765625,240.8015899658203,85613700,2019-01-28
263.9200134277344,264.54998779296875,262.4800109863281,263.4100036621094,240.48204040527344,66136300,2019-01-29
265.1000061035156,268.5199890136719,264.25,267.5799865722656,244.28904724121094,92473700,2019-01-30
267.510009765625,270.4700012207031,267.2699890136719,269.92999267578125,246.4345245361328,104012100,2019-01-31
270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,246.55316162109375,85782500,2019-02-01
270.1099853515625,272.0299987792969,269.3599853515625,271.9599914550781,248.28782653808594,60744800,2019-02-04
272.44000244140625,273.44000244140625,271.8800048828125,273.1000061035156,249.32861328125,79552800,2019-02-05
272.7900085449219,273.3399963378906,271.9200134277344,272.739990234375,248.9999542236328,58347800,2019-02-06
270.94000244140625,271.54998779296875,268.2900085449219,270.1400146484375,246.6262664794922,95482000,2019-02-07
268.75,270.5799865722656,267.8299865722656,270.4700012207031,246.92755126953125,75788900,2019-02-08
271.20001220703125,271.489990234375,270.0299987792969,270.6199951171875,247.06448364257812,68021400,2019-02-11
272.4200134277344,274.5199890136719,272.3399963378906,274.1000061035156,250.24159240722656,72270200,2019-02-12
275.0299987792969,275.92999267578125,274.55999755859375,274.989990234375,251.05409240722656,65277200,2019-02-13
273.7799987792969,275.6400146484375,272.8699951171875,274.3800048828125,250.49716186523438,83234400,2019-02-14
276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,253.22691345214844,97088700,2019-02-15
276.4800109863281,278.5799865722656,276.4700012207031,277.8500061035156,253.6652069091797,59120800,2019-02-19
277.80999755859375,278.9200134277344,277.25,278.4100036621094,254.17640686035156,76610800,2019-02-20
